"L","EGlob","CCLosed","ELocClosed","Copen","ELocOpen","Circuit_rank","Dia","Mean_path_length","Coverage","time","mean_deg","var_deg","avg_deg","mean_fragsize","var_fragsize","avg_fragsize","Maximalcliques","label"
1.18181818181818,0.909090909090909,0.915269578905943,0.957634789452971,0.895382395382395,0.947691197691198,35,2,1.07438016528926,0.795620437956204,"1x1 struct",184.337908626749,157.698112556361,184.337908626749,43.5647503481202,37.3565708931664,43.5647503481202,3,0.2
1.01098901098901,0.994505494505495,0.990580847723705,0.995290423861852,0.989010989010989,0.994505494505495,77,2,0.938775510204082,0.836601307189543,"1x1 struct",626.974430578584,240.024550413594,626.974430578584,66.1139715507461,24.9380496242501,66.1139715507461,2,0.344370860927152
1,1,1,1,1,1,3,1,0.75,0.169934640522876,"1x1 struct",79.0870488322718,8.47397114372616,79.0870488322718,51.0084925690021,10.4493331356499,51.0084925690021,1,0.562913907284768
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.08187134502924,0.95906432748538,0.95799612550468,0.97899806275234,0.952872377020984,0.976436188510492,139,2,1.02493074792244,0.810457516339869,"1x1 struct",446.991519720016,276.416092651602,446.991519720016,44.1311078207027,25.6011218367973,44.1311078207027,3,0.291390728476821
1,1,1,1,1,1,3,1,0.75,0.169934640522876,"1x1 struct",85.6687898089172,1.00335788243155,85.6687898089172,54.2993630573248,6.19573265040751,54.2993630573248,1,0.483443708609272
1,1,1,1,1,1,66,1,0.923076923076923,0.882352941176471,"1x1 struct",933.738036157391,95.1408588835972,933.738036157391,85.6522509748316,9.05427411895262,85.6522509748316,1,0.211920529801325
1.96428571428571,0.625,0.866666666666667,0.933333333333333,"NaN","NaN",3,3,1.71875,0.418300653594771,"1x1 struct",16.2753807106599,12.9948512705324,16.2753807106599,19.3210659898477,7.82190455084791,19.3210659898477,5,0.456953642384106
1.19852941176471,0.900735294117647,0.916187359353449,0.958093679676725,0.904002370178841,0.95200118508942,93,2,1.1280276816609,0.725490196078431,"1x1 struct",184.769656792817,132.234016870099,184.769656792817,30.653688008727,16.7171974210494,30.653688008727,4,0.278145695364238
1.37426900584795,0.812865497076023,0.888488765774084,0.944244382887042,0.868004389831015,0.932626205923419,89,2,1.30193905817175,0.917197452229299,"1x1 struct",153.396845228799,137.50681340127,153.396845228799,29.8391379041075,26.1233798724388,29.8391379041075,7,0.645161290322581
2.03921568627451,0.666993464052288,0.854247912581246,0.927123956290623,"NaN","NaN",54,5,1.92592592592593,0.770700636942675,"1x1 struct",79.0869251678038,80.8766205709547,79.0869251678038,19.7592500138681,14.6351330748074,19.7592500138681,8,0.541935483870968
1.44444444444444,0.777777777777778,0.862522045855379,0.93126102292769,0.804232804232804,0.899470899470899,12,2,1.28395061728395,0.522292993630573,"1x1 struct",51.6774707153418,42.9548059156097,51.6774707153418,27.3967929034459,26.9153941141456,27.3967929034459,5,0.548387096774194
1.39047619047619,0.811111111111111,0.869259629259629,0.934629814629815,0.844910644910645,0.921804368471035,52,3,1.29777777777778,0.853503184713376,"1x1 struct",79.5731967562954,83.5964174142731,79.5731967562954,24.7417840375587,23.7612234114766,24.7417840375587,5,0.406451612903226
2.03921568627451,0.666993464052288,0.854247912581246,0.927123956290623,"NaN","NaN",54,5,1.92592592592593,0.770700636942675,"1x1 struct",79.0869251678038,80.8766205709547,79.0869251678038,19.7592500138681,14.6351330748074,19.7592500138681,8,0.6
1.05128205128205,0.974358974358974,0.968441814595661,0.98422090729783,0.962703962703963,0.981351981351981,62,2,0.970414201183432,0.955414012738854,"1x1 struct",411.988355681016,236.18890166937,411.988355681016,57.5952717007763,31.2857738538004,57.5952717007763,2,0.367741935483871
2.09356725146199,0.600779727095517,0.857720057720058,0.928860028860029,0.798982304245462,0.877549935444672,37,5,1.98337950138504,0.770700636942675,"1x1 struct",27.0364082248632,20.2801692000773,27.0364082248632,12.6881720430108,6.15606976847685,12.6881720430108,9,0.47741935483871
1.85833333333333,0.686805555555555,0.871992243867244,0.935996121933622,"NaN","NaN",42,4,1.7421875,0.859872611464968,"1x1 struct",98.0652866242038,122.767312374591,98.0652866242038,24.8407643312102,26.9611145887206,24.8407643312102,6,0.496774193548387
1.38562091503268,0.80718954248366,0.858667403765443,0.929333701882721,0.821296758796759,0.909028009028009,77,2,1.30864197530864,0.980645161290323,"1x1 struct",379.555332664661,325.438323532463,379.555332664661,45.2524239384821,34.7633904958485,45.2524239384821,9,0.241830065359477
1.51111111111111,0.744444444444445,0.948888888888889,0.974444444444444,"NaN","NaN",13,2,1.36,0.780645161290323,"1x1 struct",205.994647636039,172.997546632434,205.994647636039,45.7805530776093,33.5702956579489,45.7805530776093,3,0.313725490196078
1.46666666666667,0.766666666666667,0.922222222222222,0.961111111111111,"NaN","NaN",3,2,1.22222222222222,0.651612903225807,"1x1 struct",89.6888185654009,94.5158083572746,89.6888185654009,46.9672995780591,46.1064021490097,46.9672995780591,3,0.333333333333333
1.95789473684211,0.665263157894737,0.91525974025974,0.95762987012987,"NaN","NaN",66,5,1.86,0.909677419354839,"1x1 struct",260.011098779134,274.152555652692,260.011098779134,34.9750277469478,32.5997130133696,34.9750277469478,7,0.320261437908497
1.51111111111111,0.744444444444445,0.948888888888889,0.974444444444444,"NaN","NaN",13,2,1.36,0.780645161290323,"1x1 struct",206.601248884924,172.224837055699,206.601248884924,46.0838537020517,33.254124875678,46.0838537020517,3,0.405228758169935
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.39285714285714,0.803571428571429,0.950892857142857,0.975446428571429,"NaN","NaN",10,2,1.21875,0.716129032258065,"1x1 struct",202.685512367491,165.316877625391,202.685512367491,53.4540636042403,40.337926070656,53.4540636042403,3,0.202614379084967
1.82417582417582,0.655677655677656,0.892929292929293,0.946464646464647,"NaN","NaN",21,4,1.69387755102041,0.870967741935484,"1x1 struct",198.684962835906,198.291685016168,198.684962835906,37.2947806910071,32.4872467248679,37.2947806910071,6,0.366013071895425
1,1,1,1,1,1,6,1,0.8,0.918181818181818,"1x1 struct",316.346749226006,60.4168828121969,316.346749226006,89.3343653250774,20.0039145159355,89.3343653250774,1,0.361111111111111
1,1,1,1,1,1,6,1,0.8,0.909090909090909,"1x1 struct",271.456310679612,49.7098004813069,271.456310679612,81.4614205416454,18.8806255993779,81.4614205416454,1,0.185185185185185
1,1,1,1,1,1,1,1,0.666666666666667,0.909090909090909,"1x1 struct",67.3432214415821,52.3716637625562,67.3432214415821,65.8600052042675,51.1014880598844,65.8600052042675,1,0.148148148148148
1,1,1,1,1,1,6,1,0.8,0.909090909090909,"1x1 struct",321.717408274785,52.6374470043644,321.717408274785,89.4769711163154,16.9274210607969,89.4769711163154,1,0.388888888888889
1,1,1,1,1,1,3,1,0.75,0.909090909090909,"1x1 struct",200.919775166071,30.0739004366744,200.919775166071,81.0679611650485,18.0739174186087,81.0679611650485,1,0.157407407407407
1,1,1,1,1,1,36,1,0.9,0.918181818181818,"1x1 struct",662.469135802469,115.921054102991,662.469135802469,85.1774691358025,15.356314691085,85.1774691358025,1,0.268518518518519
1,1,1,1,1,1,36,1,0.9,0.872727272727273,"1x1 struct",548.552950687146,75.0151884448413,548.552950687146,75.7235246564269,11.3323902866364,75.7235246564269,1,0.12962962962963
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,28,1,0.888888888888889,0.466292134831461,"1x1 struct",447.596847596848,139.578352771969,447.596847596848,71.6838716838717,25.0309618896773,71.6838716838717,1,0.261363636363636
1.18181818181818,0.909090909090909,0.931818181818182,0.965909090909091,0.918013468013468,0.959006734006734,43,2,1.08333333333333,0.432584269662921,"1x1 struct",233.295281582953,148.861339011527,233.295281582953,42.1423135464231,29.2239086962363,42.1423135464231,3,0.318181818181818
1.38888888888889,0.805555555555556,0.897707231040564,0.948853615520282,0.866666666666667,0.933333333333333,14,2,1.23456790123457,0.404494382022472,"1x1 struct",100.782092772384,75.9425669776028,100.782092772384,31.7961165048544,23.7527935163495,31.7961165048544,4,0.380681818181818
1.22222222222222,0.888888888888889,0.922222222222222,0.961111111111111,0.902380952380952,0.951190476190476,26,2,1.1,0.449438202247191,"1x1 struct",199.662802950474,122.620516382096,199.662802950474,44.4994731296101,31.0887878892616,44.4994731296101,3,0.392045454545455
1.26666666666667,0.866666666666667,0.932777777777778,0.966388888888889,0.915476190476191,0.957738095238095,24,2,1.14,0.443820224719101,"1x1 struct",141.495601173021,96.8904199023204,141.495601173021,36.0263929618768,28.0627694140145,36.0263929618768,3,0.369318181818182
1,1,1,1,1,1,45,1,0.909090909090909,0.5,"1x1 struct",828.238428238428,23.0197731468868,828.238428238428,85.8974358974359,2.41730490137676,85.8974358974359,1,0.306818181818182
1,1,1,1,"NaN","NaN",0,1,0.5,0.320224719101124,"1x1 struct",89.5,0,89.5,94.75,3.65338503613049,94.75,1,0.363636363636364
1.19047619047619,0.904761904761905,0.919348799348799,0.9596743996744,0.905701705701706,0.952850852850853,71,2,1.11111111111111,0.460674157303371,"1x1 struct",228.828098615333,157.879084848209,228.828098615333,37.8318135764944,27.8142141137055,37.8318135764944,4,0.369318181818182
